datetime,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,temp,feelslike,humidity,precip,preciptype,snow,snowdepth,windspeed,cloudcover,visibility,conditions,icon
2021-04-11,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Unspecified,Sedan,Sedan,53.7,53.3,94.3,0.117,rain,0.0,0.0,22.5,88.7,5.5,"Rain, Partially cloudy",rain
2021-04-12,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Sedan,None,47.5,43.3,84.1,0.212,rain,0.0,0.0,20.3,100.0,7.5,"Rain, Overcast",rain
2021-04-13,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,Sedan,Sedan,54.0,52.6,65.1,0.091,rain,0.0,0.0,10.2,49.5,9.8,"Rain, Partially cloudy",rain
2021-04-14,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Tow Truck / Wrecker,Dump,56.7,56.3,67.8,0.0,none,0.0,0.0,10.1,44.8,9.9,Partially cloudy,partly-cloudy-day
2021-04-15,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,None,Sedan,None,52.7,52.1,86.7,0.309,rain,0.0,0.0,8.1,99.5,9.1,"Rain, Overcast",rain
2021-04-16,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,Sedan,None,47.7,46.3,69.5,0.021,rain,0.0,0.0,11.2,82.1,9.7,"Rain, Partially cloudy",rain
2021-04-17,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,Sedan,Tractor Truck Diesel,50.3,49.7,60.0,0.0,none,0.0,0.0,9.1,96.5,9.9,Overcast,cloudy
2021-04-18,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Passing Too Closely,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,55.0,54.8,53.5,0.0,none,0.0,0.0,9.0,90.1,9.9,Overcast,cloudy
2021-04-19,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,None,Box Truck,None,57.3,57.3,55.6,0.0,none,0.0,0.0,10.1,39.1,9.9,Partially cloudy,partly-cloudy-day
2021-04-20,1.0,0.0,0,0,1,0,0,0,Unspecified,Unspecified,Bike,Box Truck,61.4,61.4,53.5,0.0,none,0.0,0.0,13.9,1.9,9.9,Clear,clear-day
2021-04-21,1.0,0.0,1,0,0,0,0,0,Backing Unsafely,None,Station Wagon/Sport Utility Vehicle,None,55.7,54.8,55.3,0.074,rain,0.0,0.0,11.4,58.1,9.9,"Rain, Partially cloudy",rain
2021-04-22,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,43.7,40.2,41.3,0.009,rain,0.0,0.0,9.7,60.0,9.9,"Rain, Partially cloudy",rain
2021-04-23,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle,Sedan,52.2,50.6,35.3,0.009,rain,0.0,0.0,17.9,15.8,9.9,Rain,rain
2021-04-24,0.0,0.0,0,0,0,0,0,0,Other Vehicular,None,Station Wagon/Sport Utility Vehicle,None,58.7,58.5,40.5,0.0,none,0.0,0.0,16.8,9.7,9.9,Clear,clear-day
2021-04-25,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Convertible,None,56.0,56.0,65.7,0.052,rain,0.0,0.0,12.5,80.5,9.3,"Rain, Partially cloudy",rain
2021-04-26,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,53.1,52.5,37.7,0.0,none,0.0,0.0,7.3,0.4,9.9,Clear,clear-day
2021-04-27,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,None,Garbage or Refuse,None,54.6,54.2,39.1,0.0,none,0.0,0.0,8.0,21.6,9.9,Partially cloudy,partly-cloudy-day
2021-04-28,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,63.0,63.0,61.9,0.001,rain,0.0,0.0,11.3,16.5,9.9,Rain,rain
2021-04-29,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Sedan,None,65.3,65.3,72.8,0.001,rain,0.0,0.0,10.4,73.2,9.9,"Rain, Partially cloudy",rain
2021-04-30,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Station Wagon/Sport Utility Vehicle,None,62.9,62.9,51.5,0.002,rain,0.0,0.0,21.8,86.9,9.9,"Rain, Partially cloudy",rain
2021-05-01,1.0,0.0,0,0,0,0,1,0,Unsafe Speed,Unspecified,Sedan,SKATEBOARD,54.5,53.1,40.2,0.0,none,0.0,0.0,11.0,9.1,9.9,Clear,clear-day
2021-05-02,1.0,0.0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Station Wagon/Sport Utility Vehicle,E-Bike,66.1,66.0,40.9,0.0,none,0.0,0.0,15.4,33.0,9.9,Partially cloudy,partly-cloudy-day
2021-05-03,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Sedan,None,60.7,60.7,67.7,0.014,rain,0.0,0.0,14.4,57.6,9.6,"Rain, Partially cloudy",rain
2021-05-04,1.0,0.0,1,0,0,0,0,0,Unspecified,None,Station Wagon/Sport Utility Vehicle,None,59.2,59.2,82.1,0.117,rain,0.0,0.0,13.5,75.6,9.2,"Rain, Partially cloudy",rain
2021-05-05,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,None,Station Wagon/Sport Utility Vehicle,None,54.9,54.9,89.3,0.121,rain,0.0,0.0,14.9,99.3,7.6,"Rain, Overcast",rain
2021-05-06,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Unspecified,Station Wagon/Sport Utility Vehicle,Box Truck,58.7,58.7,47.0,0.0,none,0.0,0.0,8.1,9.9,9.9,Clear,clear-day
2021-05-07,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Sedan,57.4,57.4,50.3,0.0,none,0.0,0.0,12.5,12.1,9.9,Clear,clear-day
2021-05-08,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Sedan,52.1,52.1,69.3,0.022,rain,0.0,0.0,12.6,86.4,9.8,"Rain, Partially cloudy",rain
2021-05-09,1.0,0.0,1,0,0,0,0,0,Reaction to Uninvolved Vehicle,None,Sedan,None,52.3,50.8,71.2,0.058,rain,0.0,0.0,17.6,44.4,9.5,"Rain, Partially cloudy",rain
2021-05-10,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bus,54.1,52.5,72.6,0.016,rain,0.0,0.0,15.6,85.4,9.6,"Rain, Partially cloudy",rain
2021-05-11,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Taxi,58.3,58.3,46.5,0.0,none,0.0,0.0,16.0,39.8,9.9,Partially cloudy,partly-cloudy-day
2021-05-12,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Sedan,None,58.4,58.1,40.3,0.0,none,0.0,0.0,7.2,20.6,9.9,Partially cloudy,partly-cloudy-day
2021-05-13,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,None,None,None,61.6,61.6,36.5,0.0,none,0.0,0.0,8.9,8.6,9.9,Clear,clear-day
2021-05-14,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,64.8,64.8,36.8,0.009,rain,0.0,0.0,10.1,0.2,9.9,Rain,rain
2021-05-15,1.0,0.0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Motorcycle,66.2,66.2,39.4,0.0,none,0.0,0.0,10.4,6.6,9.9,Clear,clear-day
2021-05-16,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,65.3,65.3,44.8,0.001,rain,0.0,0.0,13.8,37.7,9.9,"Rain, Partially cloudy",rain
2021-05-17,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,None,66.4,66.4,51.0,0.0,none,0.0,0.0,9.2,3.1,9.9,Clear,clear-day
2021-05-18,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,AMB,Sedan,70.2,70.1,44.1,0.0,none,0.0,0.0,13.4,7.0,9.9,Clear,clear-day
2021-05-19,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,None,Sedan,None,74.2,73.5,41.9,0.0,none,0.0,0.0,8.0,0.6,9.9,Clear,clear-day
2021-05-20,0.0,0.0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,66.9,66.9,42.1,0.0,none,0.0,0.0,10.1,1.2,9.9,Clear,clear-day
2021-05-21,0.0,0.0,0,0,0,0,0,0,Alcohol Involvement,None,Sedan,None,66.8,66.8,54.6,0.009,rain,0.0,0.0,11.2,15.9,9.9,Rain,rain
2021-05-22,1.0,0.0,0,0,0,0,1,0,,None,None,None,75.2,74.9,52.6,0.0,none,0.0,0.0,7.0,15.8,9.9,Clear,clear-day
2021-05-23,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,79.2,79.3,53.8,0.009,rain,0.0,0.0,14.0,53.9,9.9,"Rain, Partially cloudy",rain
2021-05-24,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Sedan,63.0,63.0,51.9,0.0,none,0.0,0.0,16.7,84.0,9.9,Partially cloudy,partly-cloudy-day
2021-05-25,1.0,0.0,1,0,0,0,0,0,Traffic Control Disregarded,None,Bike,None,64.8,64.8,62.2,0.0,none,0.0,0.0,10.2,48.6,9.9,Partially cloudy,partly-cloudy-day
2021-05-26,0.0,0.0,0,0,0,0,0,0,View Obstructed/Limited,None,Pick-up Truck,None,72.4,73.1,73.6,0.002,rain,0.0,0.0,13.2,25.9,9.8,"Rain, Partially cloudy",rain
2021-05-27,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Sedan,Bus,73.8,73.5,58.3,0.014,rain,0.0,0.0,9.4,27.7,9.9,"Rain, Partially cloudy",rain
2021-05-28,1.0,0.0,0,0,1,0,0,0,View Obstructed/Limited,Unspecified,Taxi,E-Bike,61.0,61.0,59.5,0.143,rain,0.0,0.0,20.2,66.6,9.1,"Rain, Partially cloudy",rain
2021-05-29,2.0,0.0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,50.9,49.1,84.5,0.423,rain,0.0,0.0,25.8,100.0,9.1,"Rain, Overcast",rain
2021-05-30,1.0,0.0,1,0,0,0,0,0,Turning Improperly,None,None,None,50.9,49.5,87.2,0.34,rain,0.0,0.0,16.0,100.0,7.1,"Rain, Overcast",rain
2021-05-31,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,None,59.5,59.5,70.0,0.012,rain,0.0,0.0,9.1,70.1,9.2,"Rain, Partially cloudy",rain
2021-06-01,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,E-Bike,Station Wagon/Sport Utility Vehicle,66.5,66.5,60.9,0.0,none,0.0,0.0,9.0,2.6,9.9,Clear,clear-day
2021-06-02,1.0,0.0,0,0,1,0,0,0,View Obstructed/Limited,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Station Wagon/Sport Utility Vehicle,Bike,66.7,66.7,63.8,0.0,none,0.0,0.0,10.1,5.1,9.9,Clear,clear-day
2021-06-03,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Sedan,None,65.6,65.6,86.3,0.03,rain,0.0,0.0,6.9,71.7,8.9,"Rain, Partially cloudy",rain
2021-06-04,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Sedan,Sedan,69.2,69.2,88.1,0.704,rain,0.0,0.0,7.8,67.8,9.4,"Rain, Partially cloudy",rain
2021-06-05,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,77.1,77.5,66.0,0.045,rain,0.0,0.0,14.4,2.0,9.8,Rain,rain
2021-06-06,0.0,0.0,0,0,0,0,0,0,Drugs (illegal),Unspecified,Sedan,Sedan,82.6,83.7,54.9,0.0,none,0.0,0.0,9.0,6.2,9.9,Clear,clear-day
2021-06-07,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,None,Pick-up Truck,None,80.7,83.2,66.8,0.003,rain,0.0,0.0,11.3,18.7,9.9,Rain,rain
2021-06-08,1.0,0.0,1,0,0,0,0,0,Turning Improperly,None,Bike,None,78.0,79.7,78.7,0.131,rain,0.0,0.0,12.5,20.5,9.6,"Rain, Partially cloudy",rain
2021-06-09,1.0,0.0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Bike,None,78.6,80.4,75.5,0.009,rain,0.0,0.0,17.7,32.3,9.8,"Rain, Partially cloudy",rain
2021-06-10,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,None,Station Wagon/Sport Utility Vehicle,None,75.6,75.5,52.4,0.0,none,0.0,0.0,16.5,27.3,9.9,Partially cloudy,partly-cloudy-day
2021-06-11,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Station Wagon/Sport Utility Vehicle,None,66.4,66.4,65.7,0.0,none,0.0,0.0,13.5,90.2,9.9,Overcast,cloudy
2021-06-12,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,66.5,66.5,72.7,0.0,none,0.0,0.0,10.4,84.9,9.6,Partially cloudy,partly-cloudy-day
2021-06-13,0.0,0.0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver Inattention/Distraction,Bike,Station Wagon/Sport Utility Vehicle,67.2,67.2,72.2,0.001,rain,0.0,0.0,8.8,60.5,9.9,"Rain, Partially cloudy",rain
2021-06-14,2.0,0.0,0,0,0,0,2,0,Unspecified,Unspecified,Sedan,Sedan,68.4,68.4,80.7,0.012,rain,0.0,0.0,10.2,85.8,9.8,"Rain, Partially cloudy",rain
2021-06-15,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,72.8,72.7,68.1,0.028,rain,0.0,0.0,8.9,57.2,9.9,"Rain, Partially cloudy",rain
2021-06-16,0.0,0.0,0,0,0,0,0,0,Driver Inexperience,Unspecified,Box Truck,Box Truck,71.1,71.1,47.9,0.0,none,0.0,0.0,10.1,0.7,9.9,Clear,clear-day
2021-06-17,1.0,0.0,0,0,0,0,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,None,Station Wagon/Sport Utility Vehicle,None,71.1,71.0,35.1,0.0,none,0.0,0.0,14.8,2.0,9.9,Clear,clear-day
2021-06-18,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,None,73.8,73.5,49.8,0.0,none,0.0,0.0,10.1,5.5,9.9,Clear,clear-day
2021-06-19,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,Taxi,Sedan,75.5,76.1,65.7,0.042,rain,0.0,0.0,12.4,50.3,9.8,"Rain, Partially cloudy",rain
2021-06-20,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,None,Station Wagon/Sport Utility Vehicle,None,76.7,78.0,67.5,0.018,rain,0.0,0.0,9.0,9.7,9.9,Rain,rain
2021-06-21,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Van,None,79.4,81.1,73.6,0.009,rain,0.0,0.0,12.6,30.9,9.9,"Rain, Partially cloudy",rain
2021-06-22,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,None,Station Wagon/Sport Utility Vehicle,None,69.8,69.8,79.5,0.023,rain,0.0,0.0,9.2,55.9,9.9,"Rain, Partially cloudy",rain
2021-06-23,1.0,0.0,0,0,0,0,1,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,67.5,67.5,52.0,0.0,none,0.0,0.0,8.9,15.3,9.8,Clear,clear-day
2021-06-24,1.0,0.0,1,0,0,0,0,0,Unspecified,None,Station Wagon/Sport Utility Vehicle,None,69.3,69.3,56.4,0.0,none,0.0,0.0,11.2,1.0,9.9,Clear,clear-day
2021-06-25,0.0,0.0,0,0,0,0,0,0,Driver Inexperience,Unspecified,Station Wagon/Sport Utility Vehicle,None,70.6,70.6,68.4,0.028,rain,0.0,0.0,11.0,32.1,9.9,"Rain, Partially cloudy",rain
2021-06-26,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,None,None,None,75.2,75.9,80.7,0.039,rain,0.0,0.0,12.8,48.8,9.7,"Rain, Partially cloudy",rain
2021-06-27,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Unspecified,Bus,Station Wagon/Sport Utility Vehicle,79.6,81.8,74.6,0.009,rain,0.0,0.0,9.2,44.7,9.9,"Rain, Partially cloudy",rain
2021-06-28,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,None,Box Truck,None,82.8,86.5,68.6,0.009,rain,0.0,0.0,10.1,16.6,9.9,Rain,rain
2021-06-29,0.0,0.0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,Sedan,Moped,85.4,89.9,63.2,0.0,none,0.0,0.0,13.2,10.9,9.9,Clear,clear-day
2021-06-30,0.0,0.0,0,0,0,0,0,0,Oversized Vehicle,None,Box Truck,None,86.3,90.8,61.5,0.224,rain,0.0,0.0,14.7,18.1,9.5,Rain,rain
2021-07-01,0.0,0.0,0,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,76.2,76.9,82.8,0.141,rain,0.0,0.0,5.7,53.4,9.5,"Rain, Partially cloudy",rain
2021-07-02,0.0,0.0,0,0,0,0,0,0,View Obstructed/Limited,None,Sedan,None,72.8,72.8,83.5,0.199,rain,0.0,0.0,22.5,65.8,9.6,"Rain, Partially cloudy",rain
2021-07-03,0.0,0.0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Sedan,Sedan,64.5,64.5,84.8,0.047,rain,0.0,0.0,19.3,100.0,9.3,"Rain, Overcast",rain
2021-07-04,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,Taxi,70.8,70.8,71.3,0.009,rain,0.0,0.0,7.9,59.0,9.8,"Rain, Partially cloudy",rain
2021-07-05,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Sedan,Sedan,76.3,77.0,72.2,0.0,none,0.0,0.0,9.3,11.9,8.6,Clear,clear-day
2021-07-06,2.0,0.0,1,0,0,0,1,0,Unsafe Speed,None,Motorcycle,None,80.2,82.2,68.2,0.259,rain,0.0,0.0,15.9,33.1,9.7,"Rain, Partially cloudy",rain
2021-07-07,0.0,0.0,0,0,0,0,0,0,Driver Inexperience,None,Station Wagon/Sport Utility Vehicle,None,82.0,86.0,71.4,0.009,rain,0.0,0.0,8.9,13.3,9.8,Rain,rain
2021-07-08,0.0,0.0,0,0,0,0,0,0,Driver Inexperience,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,78.4,80.3,77.5,0.229,rain,0.0,0.0,12.5,36.9,9.4,"Rain, Partially cloudy",rain
2021-07-09,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,Box Truck,Sedan,77.3,78.5,80.2,0.117,rain,0.0,0.0,14.6,89.1,8.7,"Rain, Partially cloudy",rain
2021-07-10,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,Sedan,None,75.6,76.0,78.4,0.029,rain,0.0,0.0,11.1,56.5,9.6,"Rain, Partially cloudy",rain
2021-07-11,3.0,0.0,0,0,0,0,3,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Taxi,Station Wagon/Sport Utility Vehicle,74.1,74.1,82.2,0.001,rain,0.0,0.0,15.0,80.0,7.9,"Rain, Partially cloudy",rain
2021-07-12,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Sedan,None,78.0,80.3,84.0,0.371,rain,0.0,0.0,14.9,78.7,9.4,"Rain, Partially cloudy",rain
2021-07-13,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Passing Too Closely,Station Wagon/Sport Utility Vehicle,Box Truck,72.9,72.9,87.0,0.009,rain,0.0,0.0,11.1,100.0,9.2,"Rain, Overcast",rain
2021-07-14,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,Scooter,Station Wagon/Sport Utility Vehicle,77.6,79.5,79.8,0.0,none,0.0,0.0,11.0,59.9,8.9,Partially cloudy,partly-cloudy-day
2021-07-15,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Ambulance,Sedan,81.6,84.7,69.7,0.009,rain,0.0,0.0,8.0,16.1,9.9,Rain,rain
2021-07-16,2.0,0.0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,Pick-up Truck,MOPED,84.8,88.7,66.2,0.0,none,0.0,0.0,9.9,15.4,9.9,Clear,clear-day
2021-07-17,1.0,0.0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,Sedan,Sedan,81.9,85.4,73.3,0.178,rain,0.0,0.0,10.0,23.1,9.7,"Rain, Partially cloudy",rain
2021-07-18,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Sedan,77.5,78.8,78.4,0.136,rain,0.0,0.0,14.4,94.2,9.7,"Rain, Overcast",rain
2021-07-19,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,Motorcycle,77.0,77.5,68.7,0.01,rain,0.0,0.0,9.1,69.1,9.7,"Rain, Partially cloudy",rain
2021-07-20,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,Station Wagon/Sport Utility Vehicle,None,80.7,82.8,66.5,0.009,rain,0.0,0.0,6.6,12.0,8.2,Rain,rain
2021-07-21,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,78.0,78.6,67.4,0.087,rain,0.0,0.0,11.1,38.3,9.0,"Rain, Partially cloudy",rain
2021-07-22,2.0,0.0,0,0,0,0,2,0,Unsafe Lane Changing,Unspecified,Taxi,Taxi,76.0,75.8,56.0,0.0,none,0.0,0.0,7.9,13.7,9.9,Clear,clear-day
2021-07-23,1.0,0.0,0,0,0,0,1,0,Other Vehicular,Driver Inattention/Distraction,Taxi,MOPED,76.2,75.9,52.9,0.001,rain,0.0,0.0,7.7,27.5,9.9,"Rain, Partially cloudy",rain
2021-07-24,0.0,1.0,0,0,0,0,0,1,Alcohol Involvement,Unspecified,Motorbike,Station Wagon/Sport Utility Vehicle,77.1,77.1,58.2,0.009,rain,0.0,0.0,11.1,10.7,9.9,Rain,rain
2021-07-25,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Taxi,Bike,76.8,78.3,75.4,0.075,rain,0.0,0.0,12.4,75.8,9.7,"Rain, Partially cloudy",rain
2021-07-26,0.0,0.0,0,0,0,0,0,0,Turning Improperly,None,Sedan,None,81.9,82.6,62.7,0.066,rain,0.0,0.0,10.1,28.2,9.7,"Rain, Partially cloudy",rain
2021-07-27,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Sedan,Sedan,82.2,82.8,54.3,0.009,rain,0.0,0.0,9.7,15.2,9.8,Rain,rain
2021-07-28,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Sedan,Sedan,76.6,76.8,67.4,0.028,rain,0.0,0.0,8.9,39.9,9.9,"Rain, Partially cloudy",rain
2021-07-29,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Station Wagon/Sport Utility Vehicle,None,74.0,74.0,81.9,0.239,rain,0.0,0.0,14.0,82.0,9.6,"Rain, Partially cloudy",rain
2021-07-30,1.0,0.0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,Sedan,Sedan,76.7,76.6,61.7,0.0,none,0.0,0.0,8.0,27.3,9.8,Partially cloudy,partly-cloudy-day
2021-07-31,0.0,0.0,0,0,0,0,0,0,Unspecified,None,Sedan,None,71.7,71.7,51.4,0.0,none,0.0,0.0,11.2,0.6,9.8,Clear,clear-day
2021-08-01,2.0,0.0,0,0,0,0,2,0,Lost Consciousness,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,72.7,72.7,68.8,0.049,rain,0.0,0.0,10.3,47.8,9.9,"Rain, Partially cloudy",rain
2021-08-02,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Van,Station Wagon/Sport Utility Vehicle,73.5,73.4,62.2,0.009,rain,0.0,0.0,7.7,44.4,9.8,"Rain, Partially cloudy",rain
2021-08-03,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,74.1,74.1,54.5,0.009,rain,0.0,0.0,7.9,3.7,9.9,Rain,rain
2021-08-04,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Passing Too Closely,Sedan,Station Wagon/Sport Utility Vehicle,72.9,72.9,64.2,0.0,none,0.0,0.0,12.5,35.8,9.9,Partially cloudy,partly-cloudy-day
2021-08-05,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,74.2,74.4,70.7,0.0,none,0.0,0.0,13.4,81.6,9.9,Partially cloudy,partly-cloudy-day
2021-08-06,1.0,0.0,1,0,0,0,0,0,Passing Too Closely,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,78.0,78.9,66.6,0.0,none,0.0,0.0,9.1,3.7,9.9,Clear,clear-day
2021-08-07,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,78.5,79.1,63.9,0.0,none,0.0,0.0,9.0,4.9,9.9,Clear,clear-day
